posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2026-08-30,UI/UX Designer,Internship,Remote,Marketing,Berlin,Anderson and Sons,Small,12.0,1,1,142,1,40130.0,0,1,4621,1862,2,40,84,36,0,0.0,Corporate,0,36.2,1,16,31,34.2,80.7,1
2026-08-30,ML Engineer,Internship,Remote,EdTech,Berlin,Hansen PLC,Medium,3.0,1,0,39,1,46164.0,0,0,0,2287,5,30,81,53,0,6.1,Corporate,0,22.7,1,0,0,56.4,48.5,0
2026-08-30,ML Engineer,Full-Time,Hybrid,Healthcare,Bangalore,"Adams, Smith and Ruiz",Startup,28.0,1,1,321,1,9449.0,0,0,0,1612,7,33,16,49,0,7.2,Corporate,0,15.4,1,10,26,63.5,15.5,0
2026-08-30,Marketing Intern,Contract,Remote,EdTech,Sydney,Pierce-Nelson,Startup,27.0,0,1,335,1,17099.0,0,0,0,2161,6,21,50,59,0,5.6,Free,1,5.2,0,24,13,32.5,62.0,1
2026-08-30,Backend Developer,Contract,Remote,AI,Singapore,Martin Inc,Small,9.0,1,1,99,0,41544.0,0,0,0,2076,2,24,32,55,0,3.0,Corporate,0,30.0,0,0,14,46.4,38.7,0
2026-08-30,UI/UX Designer,Contract,Onsite,EdTech,Bangalore,Sullivan-Wagner,Startup,30.0,1,0,369,1,22037.0,0,0,0,1096,2,8,47,29,1,2.0,Free,1,17.7,0,37,50,55.9,66.5,1
2026-08-30,Backend Developer,Contract,Onsite,Marketing,Toronto,Gay and Sons,Small,13.0,1,0,163,1,69749.0,0,0,0,1878,3,0,6,23,0,6.3,Corporate,0,32.2,1,24,32,82.6,13.0,0
2026-08-30,ML Engineer,Part-Time,Remote,Marketing,New York,Wright PLC,Startup,7.0,1,1,112,1,32051.0,0,0,0,1406,3,29,22,26,1,6.3,Free,1,10.0,1,37,29,47.5,66.3,1
2026-08-30,Data Science Intern,Full-Time,Remote,Healthcare,San Francisco,Guerrero-Lewis,Small,19.0,0,0,258,1,28962.0,0,0,0,1227,2,9,76,34,0,7.6,Corporate,0,19.9,0,38,21,63.6,41.2,0
2026-08-30,Backend Developer,Contract,Onsite,FinTech,Berlin,Pena-Jones,Enterprise,32.0,0,1,386,1,31832.0,0,1,2030,2526,2,0,21,28,1,0.4,Corporate,0,40.0,1,47,0,71.5,51.9,1
2026-08-30,ML Engineer,Part-Time,Remote,Software,Dubai,"Hooper, Griffin and Blanchard",Startup,19.0,1,1,200,1,54844.0,0,0,0,1644,3,41,38,50,0,0.6,Corporate,0,8.5,1,27,80,26.4,47.7,0
2026-08-30,Frontend Developer,Internship,Remote,Marketing,Bangalore,"Hamilton, Snyder and Smith",Medium,34.0,1,1,423,0,50437.0,0,0,0,1487,5,71,50,24,0,2.7,Corporate,0,1.0,0,0,17,24.8,45.6,0
2026-08-30,Data Science Intern,Contract,Remote,E-Commerce,Singapore,"Peters, Maddox and Davis",Startup,24.0,1,1,289,1,30729.0,0,1,1975,1732,1,23,42,16,0,8.7,Corporate,0,15.2,1,0,19,63.4,40.6,0
2026-08-30,ML Engineer,Part-Time,Onsite,EdTech,Toronto,Fowler Group,Medium,6.0,1,1,95,1,41231.0,0,0,0,2245,4,14,31,1,0,4.8,Corporate,0,10.5,1,23,10,81.1,0.0,0
2026-08-30,ML Engineer,Contract,Onsite,Software,Singapore,Gutierrez LLC,Small,16.0,1,1,174,0,70928.0,0,1,564,2442,2,14,8,29,0,0.0,Corporate,0,10.9,1,24,0,84.4,18.5,0
2026-08-30,Cybersecurity Analyst,Contract,Hybrid,Software,Dubai,Barron-Garrett,Startup,36.0,1,1,443,1,31013.0,0,0,0,2420,2,32,3,0,0,4.5,Corporate,0,13.4,1,62,36,32.1,14.9,0
2026-08-30,Cybersecurity Analyst,Internship,Hybrid,AI,Bangalore,Guzman LLC,Small,13.0,1,0,144,1,35011.0,0,0,0,1611,3,56,31,41,0,5.7,Free,1,19.5,1,38,0,74.5,49.1,0
2026-08-30,Frontend Developer,Internship,Onsite,Gaming,New York,"Williams, Robbins and Mitchell",Enterprise,4.0,1,1,39,1,36264.0,0,0,0,2052,5,32,49,0,0,7.6,Free,1,23.4,1,9,20,47.6,42.5,0
2026-08-30,Frontend Developer,Internship,Remote,Healthcare,London,Cook-Osborne,Startup,6.0,0,1,57,0,40264.0,0,0,0,1356,5,38,0,3,0,6.8,Free,1,34.7,1,31,4,36.6,38.5,0
2026-08-30,Backend Developer,Part-Time,Remote,AI,Berlin,Lewis LLC,Small,7.0,1,1,84,1,16647.0,0,0,0,1533,2,49,63,10,0,3.2,Corporate,0,26.6,1,38,0,56.3,29.3,0
2026-08-30,UI/UX Designer,Internship,Remote,Software,San Francisco,Elliott and Sons,Medium,15.0,0,1,194,0,30631.0,0,0,0,2383,0,23,50,3,0,1.5,Corporate,0,14.7,1,36,42,48.5,30.3,0
2026-08-30,Backend Developer,Internship,Remote,FinTech,New York,"Rivera, Johnson and Campbell",Enterprise,39.0,1,0,455,0,,0,0,0,2149,2,29,34,39,0,3.2,Corporate,0,7.3,1,22,21,72.4,32.7,0
2026-08-30,Backend Developer,Contract,Onsite,Marketing,San Francisco,Giles-Ray,Startup,27.0,1,0,335,1,38864.0,0,0,0,1935,0,0,57,6,0,4.2,Corporate,0,1.0,0,40,51,61.1,40.8,0
2026-08-30,Data Science Intern,Internship,Remote,AI,Singapore,Newman-Browning,Startup,36.0,1,1,409,1,32522.0,0,0,0,1564,5,51,51,23,0,7.7,Free,1,13.5,0,8,21,53.2,38.7,0
2026-08-30,Marketing Intern,Part-Time,Hybrid,Healthcare,Toronto,Bowers-Taylor,Small,11.0,0,1,137,1,29505.0,0,0,0,1095,1,32,19,28,0,7.7,Corporate,0,7.8,1,28,16,45.0,31.4,0
2026-08-30,Frontend Developer,Contract,Onsite,Cybersecurity,Bangalore,Blake-Phillips,Small,34.0,0,1,428,1,34317.0,0,0,0,2268,2,34,67,18,0,5.0,Corporate,0,18.5,1,36,41,40.1,54.7,1
2026-08-30,Marketing Intern,Contract,Hybrid,FinTech,Toronto,"Martinez, Kim and Guerrero",Small,22.0,1,1,270,1,27194.0,0,0,0,1399,2,41,12,26,0,8.5,Corporate,0,11.6,1,20,1,59.5,7.8,0
2026-08-30,Marketing Intern,Full-Time,Hybrid,FinTech,Bangalore,Anderson-Steele,Small,18.0,1,1,223,0,20777.0,0,0,0,1222,3,15,8,16,1,5.5,Free,1,1.1,1,4,6,64.9,35.3,0
2026-08-30,AI Research Intern,Part-Time,Hybrid,Gaming,San Francisco,Davidson LLC,Enterprise,10.0,1,1,110,1,52464.0,0,0,0,1025,6,16,42,11,0,5.4,Corporate,0,10.6,1,43,17,53.2,29.1,0
2026-08-30,Data Science Intern,Contract,Hybrid,Cybersecurity,Toronto,Lopez-Peterson,Startup,19.0,1,1,235,1,25971.0,0,0,0,1196,2,25,35,37,0,7.0,Corporate,0,25.0,1,20,26,71.6,15.0,0
2026-08-30,Cloud Engineer,Full-Time,Remote,Software,Berlin,Elliott-Tran,Medium,22.0,1,1,258,1,33866.0,0,0,0,1948,3,0,39,60,0,7.1,Corporate,0,14.6,1,13,33,87.4,15.5,0
2026-08-30,UI/UX Designer,Part-Time,Hybrid,Healthcare,Sydney,"Nash, Norton and Gomez",Medium,6.0,1,0,45,0,66186.0,0,0,0,2216,2,13,79,38,1,4.9,Corporate,0,8.0,0,45,32,56.8,70.9,1
2026-08-30,Cybersecurity Analyst,Part-Time,Remote,AI,Bangalore,"Crawford, Martinez and Jackson",Small,9.0,0,1,108,0,31064.0,0,0,0,1992,4,59,0,32,0,9.5,Corporate,0,15.4,0,28,5,26.9,35.1,0
2026-08-30,Cybersecurity Analyst,Internship,Onsite,Software,Bangalore,Kramer Group,Enterprise,20.0,1,1,227,1,28749.0,0,0,0,1064,1,8,49,28,0,9.8,Corporate,0,16.2,1,0,65,41.8,45.7,0
2026-08-30,AI Research Intern,Internship,Remote,Software,London,"Moore, Cooper and Hoffman",Enterprise,6.0,1,0,51,1,29535.0,0,0,0,1712,3,78,19,47,0,2.7,Free,1,1.0,1,42,36,33.4,84.0,1
2026-08-30,Marketing Intern,Contract,Remote,Healthcare,Bangalore,"Warren, Mcguire and Barber",Small,3.0,1,1,39,0,63017.0,0,0,0,1876,4,38,73,47,0,7.5,Corporate,0,8.2,1,41,17,54.7,47.4,0
2026-08-30,Frontend Developer,Internship,Remote,Gaming,Sydney,Tran-Vaughn,Medium,5.0,0,1,68,1,45792.0,0,1,4383,2315,3,59,32,24,0,3.6,Corporate,0,23.2,1,29,15,40.8,73.7,1
2026-08-30,Cloud Engineer,Part-Time,Remote,Healthcare,Sydney,Carter-Sparks,Startup,26.0,1,0,355,1,43379.0,0,0,0,2841,3,37,86,32,0,3.5,Corporate,0,23.7,1,0,25,44.5,58.6,1
2026-08-30,Cybersecurity Analyst,Contract,Remote,Cybersecurity,Toronto,"Mathis, Griffith and Jordan",Startup,10.0,1,1,112,1,36995.0,0,0,0,1488,4,66,88,25,0,7.8,Corporate,0,13.7,0,4,12,46.5,38.2,0
2026-08-30,Data Science Intern,Contract,Hybrid,Software,New York,Knight Group,Small,,1,1,425,0,38140.0,0,0,0,1819,4,57,0,15,0,5.6,Corporate,0,10.4,0,51,14,35.2,28.7,0
2026-08-30,Marketing Intern,Contract,Onsite,E-Commerce,Bangalore,"Fox, Shannon and Rodriguez",Startup,5.0,1,0,83,1,41332.0,0,0,0,2307,3,63,28,0,0,11.3,Corporate,0,11.8,1,1,52,35.4,41.7,0
2026-08-30,Marketing Intern,Full-Time,Remote,E-Commerce,Sydney,"Mccall, Garcia and Webster",Startup,26.0,1,1,297,1,36163.0,0,0,0,621,0,17,32,8,0,4.5,Corporate,0,10.7,1,0,23,62.0,7.3,0
2026-08-30,Marketing Intern,Full-Time,Remote,Marketing,Dubai,"Sanders, Ward and Rodriguez",Medium,23.0,1,1,287,1,52336.0,0,0,0,1730,4,17,8,43,0,2.3,Corporate,0,18.4,0,12,20,72.4,11.2,0
2026-08-30,Cloud Engineer,Part-Time,Remote,AI,Toronto,"Gillespie, Thompson and Reynolds",Small,33.0,1,1,391,0,30827.0,0,0,0,792,0,11,11,41,0,4.2,Corporate,0,16.5,1,1,0,80.0,3.4,0
2026-08-30,Cybersecurity Analyst,Contract,Remote,E-Commerce,Singapore,Ellis-Weaver,Medium,6.0,1,1,86,0,34347.0,0,1,4939,1894,2,36,25,32,0,1.7,Corporate,0,34.0,1,21,48,39.9,69.9,1
2026-08-30,UI/UX Designer,Part-Time,Remote,E-Commerce,Bangalore,Rodriguez-Herman,Small,5.0,1,1,57,1,19604.0,0,0,0,456,3,25,27,26,1,1.7,Corporate,0,23.2,1,37,28,45.3,47.2,0
2026-08-30,Cybersecurity Analyst,Part-Time,Onsite,Gaming,New York,"Edwards, Russell and Brooks",Small,38.0,1,1,468,1,55983.0,0,0,0,1595,7,18,22,24,0,5.9,Corporate,0,20.2,1,19,14,55.1,19.2,0
2026-08-30,AI Research Intern,Contract,Hybrid,Marketing,Berlin,"Montoya, Butler and Doyle",Medium,28.0,1,1,342,0,38405.0,0,0,0,2085,1,54,51,59,1,2.4,Corporate,0,25.5,1,24,27,66.3,54.2,1
2026-08-30,UI/UX Designer,Contract,Onsite,Cybersecurity,Bangalore,Jones-Morales,Medium,5.0,1,1,42,0,25391.0,0,0,0,2060,2,41,62,10,0,5.6,Free,1,18.7,1,43,1,59.7,23.1,0
2026-08-30,Cloud Engineer,Part-Time,Onsite,Software,Sydney,Booth Group,Startup,24.0,1,0,271,1,38860.0,0,0,0,1561,2,6,40,58,0,5.3,Free,1,21.3,1,52,13,76.5,31.2,0
2026-08-30,Cybersecurity Analyst,Full-Time,Onsite,Software,Bangalore,Alvarez LLC,Small,7.0,1,1,98,1,40999.0,0,0,0,1796,1,44,10,10,0,9.9,Corporate,0,28.5,0,20,35,48.7,23.8,0
2026-08-30,UI/UX Designer,Part-Time,Hybrid,Gaming,Sydney,"Montgomery, Schmidt and Williamson",Medium,38.0,1,1,432,1,47782.0,0,0,0,1892,6,54,48,6,0,0.0,Free,1,24.1,0,29,42,31.6,60.0,1
2026-08-30,Cloud Engineer,Internship,Onsite,EdTech,Berlin,Love Group,Startup,29.0,1,1,339,1,37198.0,0,0,0,1682,1,30,24,0,0,3.8,Corporate,0,6.8,0,2,14,82.9,9.4,0
2026-08-30,Cybersecurity Analyst,Part-Time,Onsite,Healthcare,Sydney,Martin Group,Small,9.0,1,1,102,1,3154.0,0,0,0,1899,2,1,53,16,0,0.0,Free,1,21.3,1,30,0,89.5,5.5,0
2026-08-30,Cybersecurity Analyst,Contract,Remote,Software,San Francisco,Brady-Green,Small,10.0,1,1,106,1,36361.0,0,0,0,2202,4,23,53,8,0,1.4,Corporate,0,17.4,0,0,13,50.9,20.3,0
2026-08-30,UI/UX Designer,Contract,Hybrid,AI,Toronto,Fleming-Dougherty,Medium,19.0,1,0,231,1,37823.0,0,0,0,2304,3,43,36,13,0,3.1,Free,1,21.8,1,49,4,58.7,31.0,0
2026-08-30,Data Science Intern,Part-Time,Onsite,EdTech,San Francisco,Perez-Andrews,Small,11.0,1,1,141,1,27367.0,0,0,0,1696,3,55,57,13,1,3.8,Corporate,0,12.9,0,17,39,33.6,45.8,0
2026-08-30,Frontend Developer,Full-Time,Remote,E-Commerce,London,Meyer and Sons,Startup,37.0,0,1,469,0,32624.0,0,0,0,770,3,10,73,25,1,11.6,Corporate,0,7.2,1,5,1,47.9,62.4,1
2026-08-30,Frontend Developer,Full-Time,Hybrid,Software,Singapore,Jones PLC,Small,19.0,1,1,231,1,9234.0,0,1,3317,2168,1,4,5,23,0,8.4,Corporate,0,19.8,1,12,33,71.9,27.8,0
2026-08-30,Cloud Engineer,Full-Time,Remote,AI,Bangalore,"Yates, Rice and Soto",Small,11.0,1,1,121,1,38903.0,0,0,0,1754,6,6,26,20,0,2.4,Corporate,0,17.9,0,35,0,80.1,0.0,0
2026-08-30,Data Science Intern,Part-Time,Onsite,Gaming,Dubai,"Hendricks, Wolfe and Pena",Enterprise,18.0,0,1,229,1,47973.0,0,1,240,2006,2,44,19,26,0,0.6,Corporate,0,15.7,1,5,0,71.9,30.9,0
2026-08-30,Backend Developer,Full-Time,Hybrid,Cybersecurity,Berlin,Thompson LLC,Startup,17.0,0,1,216,1,36178.0,0,0,0,2902,3,24,53,11,0,7.2,Free,1,14.5,1,14,42,48.3,51.2,1
2026-08-30,AI Research Intern,Internship,Remote,Marketing,Sydney,"Lee, Gonzales and Smith",Small,19.0,1,1,220,1,2000.0,0,0,0,550,3,21,11,11,0,5.8,Free,1,8.7,1,50,9,73.4,7.1,0
2026-08-30,Cloud Engineer,Part-Time,Onsite,EdTech,New York,Brooks-Taylor,Startup,38.0,1,1,457,1,8556.0,0,0,0,1195,3,78,25,16,0,4.7,Free,1,6.9,1,50,0,46.5,38.4,0
2026-08-30,Frontend Developer,Full-Time,Remote,Marketing,Toronto,Bradford Ltd,Medium,20.0,1,1,258,1,60323.0,0,0,0,2150,2,0,3,60,0,2.8,Free,1,3.6,1,26,24,80.1,21.7,0
2026-08-30,Cybersecurity Analyst,Full-Time,Hybrid,EdTech,Bangalore,Hampton LLC,Small,9.0,1,1,117,1,49534.0,0,0,0,1806,5,46,53,56,0,0.7,Corporate,0,23.7,0,0,18,40.4,50.1,1
2026-08-30,Backend Developer,Contract,Remote,Cybersecurity,Bangalore,Aguilar LLC,Small,19.0,0,1,196,1,28146.0,0,0,0,1121,4,32,21,21,0,2.3,Corporate,0,8.9,0,23,0,77.5,18.0,0
2026-08-30,ML Engineer,Contract,Remote,Cybersecurity,Sydney,Diaz-Hartman,Small,24.0,1,1,297,1,17801.0,0,0,0,1266,4,21,16,24,0,5.3,Corporate,0,22.5,1,11,17,74.6,20.2,0
2026-08-30,Backend Developer,Internship,Onsite,Marketing,Toronto,Novak PLC,Startup,9.0,0,1,105,0,44929.0,0,0,0,1925,8,36,66,0,0,2.0,Corporate,0,25.2,1,14,18,32.5,50.3,1
2026-08-30,Data Science Intern,Contract,Remote,E-Commerce,New York,Harrison Ltd,Medium,38.0,1,0,458,1,17383.0,0,0,0,1429,1,16,27,21,0,12.6,Free,1,11.4,1,14,35,65.1,46.8,0
2026-08-30,Frontend Developer,Part-Time,Hybrid,Gaming,San Francisco,Barrett Inc,Small,14.0,0,0,191,1,35975.0,0,1,2846,890,6,30,0,0,0,5.0,Free,1,7.5,1,40,10,54.2,63.6,1
2026-08-30,UI/UX Designer,Part-Time,Remote,EdTech,Dubai,Webb-Lopez,Medium,14.0,0,0,173,1,25620.0,0,0,0,1218,1,0,35,17,0,1.6,Corporate,0,15.4,1,40,60,40.0,50.6,1
2026-08-30,ML Engineer,Full-Time,Onsite,FinTech,New York,"Neal, Oconnor and Larson",Small,27.0,1,1,296,0,63907.0,0,0,0,2223,3,0,38,0,1,5.2,Corporate,0,15.3,1,54,59,40.5,51.0,1
2026-08-30,ML Engineer,Part-Time,Onsite,Marketing,Toronto,Hamilton LLC,Startup,8.0,0,1,89,1,52532.0,0,0,0,2232,2,4,23,24,0,6.3,Corporate,0,11.7,1,45,69,43.5,31.7,0
2026-08-30,ML Engineer,Contract,Remote,Gaming,London,Carter-Long,Startup,39.0,1,1,480,0,37098.0,0,0,0,1522,3,31,12,32,1,1.7,Corporate,0,25.7,1,4,19,57.8,27.9,0
2026-08-30,ML Engineer,Part-Time,Remote,Gaming,Sydney,"Lester, Parks and Ramirez",Medium,9.0,1,1,110,1,19469.0,0,0,0,1184,2,37,28,63,0,4.5,Free,1,1.0,1,17,0,65.3,39.7,0
2026-08-30,Frontend Developer,Contract,Remote,Software,Berlin,David LLC,Startup,34.0,1,1,411,1,34571.0,0,0,0,2594,2,43,27,18,0,5.2,Corporate,0,17.5,0,56,0,73.4,0.0,0
2026-08-30,Frontend Developer,Contract,Remote,AI,Dubai,"Mcdonald, Dawson and Smith",Medium,26.0,0,0,327,0,22235.0,0,0,0,1496,3,30,25,23,0,5.4,Free,1,11.0,1,57,3,29.8,49.4,0
2026-08-30,ML Engineer,Contract,Remote,Cybersecurity,Berlin,"Jacobs, Thomas and Morris",Enterprise,38.0,0,1,416,0,24086.0,0,0,0,2171,1,64,0,0,0,6.9,Corporate,0,33.6,1,6,0,45.8,11.8,0
2026-08-30,ML Engineer,Internship,Remote,Software,Bangalore,Waters-Phillips,Medium,15.0,1,1,183,1,4644.0,0,0,0,1527,2,4,46,53,1,6.1,Corporate,0,18.3,1,15,0,100.0,21.7,0
2026-08-30,Cybersecurity Analyst,Contract,Remote,Gaming,Dubai,Dunn-Gomez,Enterprise,16.0,1,1,175,0,42729.0,0,0,0,2257,3,17,51,1,1,4.1,Corporate,0,15.9,1,41,54,39.3,53.4,1
2026-08-30,UI/UX Designer,Contract,Remote,FinTech,Berlin,"Ball, Hernandez and West",Startup,28.0,1,1,352,1,14504.0,0,0,0,2357,2,10,52,52,0,10.8,Corporate,0,20.8,1,50,14,74.8,11.5,0
2026-08-30,Backend Developer,Full-Time,Onsite,Marketing,New York,Garcia LLC,Enterprise,12.0,1,1,128,1,54486.0,0,0,0,1585,4,28,0,37,0,8.5,Corporate,0,19.3,0,14,24,48.7,13.5,0
2026-08-30,UI/UX Designer,Part-Time,Remote,Gaming,Bangalore,Johnson Inc,Small,32.0,1,1,390,1,17739.0,0,0,0,1343,2,46,44,24,0,6.7,Corporate,0,30.1,1,33,60,39.1,43.9,0
2026-08-30,ML Engineer,Internship,Remote,Gaming,Dubai,"Martinez, Christensen and Brown",Medium,8.0,1,1,79,1,14736.0,0,0,0,2435,2,31,50,10,0,8.9,Corporate,0,37.1,1,26,39,63.1,35.5,0
2026-08-30,Backend Developer,Full-Time,Remote,Cybersecurity,San Francisco,"Martin, Smith and Jones",Medium,18.0,1,1,225,1,35669.0,0,0,0,2101,7,73,36,14,0,7.5,Corporate,0,11.8,1,25,11,30.7,34.1,0
2026-08-30,Backend Developer,Full-Time,Remote,Healthcare,Toronto,Rodriguez-Gray,Startup,34.0,1,1,465,0,7465.0,0,0,0,1297,2,23,50,1,0,8.0,Corporate,0,1.0,1,17,25,30.5,26.0,0
2026-08-30,AI Research Intern,Internship,Hybrid,AI,Bangalore,Cunningham-Smith,Startup,13.0,1,1,141,0,13355.0,0,0,0,2449,2,69,15,39,0,4.9,Corporate,0,19.1,1,1,9,,29.6,0
2026-08-30,Data Science Intern,Part-Time,Remote,AI,Dubai,Barnes Ltd,Startup,14.0,1,1,195,1,68449.0,0,0,0,1764,1,29,49,5,0,7.9,Corporate,0,22.4,1,22,22,67.5,15.1,0
2026-08-30,Data Science Intern,Internship,Remote,AI,San Francisco,"Cook, Jones and Wells",Startup,28.0,1,1,346,0,37584.0,0,0,0,1581,2,37,40,20,0,7.0,Corporate,0,24.4,1,47,0,51.9,8.4,0
2026-08-30,Cybersecurity Analyst,Internship,Remote,Cybersecurity,Toronto,Henderson-Reynolds,Small,18.0,1,1,195,1,28697.0,0,0,0,1500,4,43,37,35,0,8.8,Corporate,0,13.5,1,2,41,53.1,43.2,0
2026-08-30,Backend Developer,Full-Time,Remote,Cybersecurity,Singapore,Martin PLC,Startup,25.0,1,1,300,0,,0,0,0,1955,2,38,79,68,0,5.4,Corporate,0,7.8,1,49,24,36.3,60.0,1
2026-08-30,Cybersecurity Analyst,Full-Time,Hybrid,Gaming,New York,Murray and Sons,Small,10.0,1,1,105,1,35700.0,0,0,0,1814,0,66,39,31,0,4.2,Corporate,0,8.9,0,17,23,41.6,23.3,0
2026-08-30,AI Research Intern,Full-Time,Hybrid,E-Commerce,Bangalore,Ochoa-White,Small,16.0,1,1,194,1,41183.0,0,1,4606,1458,0,41,71,14,0,0.7,Free,1,1.1,0,0,22,62.7,50.9,1
2026-08-30,Data Science Intern,Internship,Remote,AI,London,"Steele, Williams and Cox",Small,2.0,1,1,5,0,44268.0,0,0,0,1775,3,0,35,18,1,4.3,Corporate,0,1.0,1,26,23,62.7,41.9,0
2026-08-30,UI/UX Designer,Internship,Remote,AI,San Francisco,Crawford-Jordan,Enterprise,27.0,0,1,317,1,53040.0,0,0,0,2093,4,34,30,53,0,1.5,Corporate,0,35.5,1,15,31,52.2,24.0,0
2026-08-30,UI/UX Designer,Part-Time,Remote,Cybersecurity,Bangalore,"Russell, Mercer and Walsh",Small,26.0,1,1,312,1,27317.0,0,0,0,1602,3,25,40,0,1,0.8,Free,1,12.7,1,40,0,76.3,25.0,0
2026-08-30,Cloud Engineer,Part-Time,Remote,Healthcare,San Francisco,Hernandez-Jordan,Medium,16.0,1,1,187,1,33131.0,0,0,0,1025,4,64,53,22,0,7.6,Free,1,5.2,1,28,13,40.8,49.8,0
2026-08-30,AI Research Intern,Contract,Remote,Gaming,Dubai,Campbell-Scott,Enterprise,15.0,1,1,175,0,40073.0,0,0,0,1239,6,14,49,46,0,2.5,Corporate,0,25.1,1,41,44,31.1,31.7,0
2026-08-30,UI/UX Designer,Internship,Hybrid,Cybersecurity,Berlin,Ellis-Moore,Startup,8.0,1,1,101,1,49509.0,0,0,0,2545,6,47,47,54,0,3.1,Corporate,0,33.8,1,12,32,50.9,37.0,0
2026-08-30,Frontend Developer,Contract,Remote,EdTech,San Francisco,Tanner-Roman,Medium,35.0,0,1,421,1,22842.0,0,1,2170,1329,2,29,75,37,1,4.8,Corporate,0,17.2,1,40,28,43.6,92.2,1
2026-08-30,AI Research Intern,Full-Time,Hybrid,Gaming,New York,Cordova-Waller,Small,6.0,1,1,60,0,19591.0,0,0,0,746,3,39,23,13,0,3.0,Free,1,22.7,0,32,39,41.4,51.6,1
2026-08-30,AI Research Intern,Part-Time,Remote,Marketing,San Francisco,"Cole, Watson and Smith",Enterprise,36.0,0,1,457,1,13927.0,0,0,0,2154,4,61,35,38,0,10.3,Corporate,0,15.1,1,13,6,41.2,45.5,0
2026-08-30,Cloud Engineer,Full-Time,Remote,Gaming,Dubai,Smith PLC,Medium,22.0,0,1,272,1,51349.0,0,0,0,1923,4,22,84,38,1,9.1,Corporate,0,36.0,1,57,28,52.2,75.8,1
2026-08-30,Backend Developer,Full-Time,Remote,Cybersecurity,Toronto,Mora-Aguirre,Medium,20.0,0,1,249,1,42258.0,0,0,0,1970,2,0,65,54,0,9.0,Corporate,0,1.2,1,32,0,62.8,32.3,0
2026-08-30,Backend Developer,Part-Time,Remote,EdTech,Toronto,Rhodes PLC,Small,26.0,1,1,333,1,13254.0,0,0,0,2137,2,14,27,65,0,1.4,Free,1,37.7,1,13,26,81.3,12.5,0
2026-08-30,Cloud Engineer,Internship,Onsite,AI,London,Ramos Inc,Enterprise,30.0,1,1,371,1,39749.0,0,0,0,2151,3,25,75,1,0,5.7,Corporate,0,33.8,1,23,12,55.2,19.1,0
2026-08-30,Marketing Intern,Contract,Hybrid,Healthcare,Dubai,"Collier, Adams and Nelson",Enterprise,11.0,1,1,134,0,12222.0,0,0,0,1716,1,28,47,39,1,9.6,Corporate,0,13.1,0,24,24,45.6,37.8,0
2026-08-30,Data Science Intern,Full-Time,Remote,Cybersecurity,Sydney,"Miller, Barnes and White",Small,29.0,1,0,352,1,45160.0,0,0,0,1606,7,0,14,29,0,8.5,Corporate,0,1.0,1,0,37,63.1,22.7,0
2026-08-30,Data Science Intern,Contract,Onsite,Healthcare,London,Sims-Walker,Medium,3.0,0,1,53,1,57679.0,0,0,0,1572,4,10,42,47,0,10.1,Corporate,0,16.8,1,23,46,48.2,30.6,0
2026-08-30,Data Science Intern,Part-Time,Remote,Cybersecurity,Berlin,"Morris, Griffin and Hudson",Enterprise,7.0,1,1,107,0,37131.0,0,0,0,1509,4,0,36,36,0,0.4,Corporate,0,38.0,1,8,8,59.7,14.0,0
2026-08-30,Frontend Developer,Full-Time,Onsite,Healthcare,London,Adkins LLC,Small,2.0,1,1,57,1,48555.0,0,0,0,1825,3,40,9,44,0,6.2,Free,1,1.0,0,27,24,48.5,43.8,0
2026-08-30,Cloud Engineer,Internship,Onsite,Cybersecurity,London,Barber and Sons,Enterprise,3.0,0,1,33,0,34765.0,0,0,0,2038,5,23,43,63,0,12.1,Corporate,0,17.5,1,0,34,35.7,40.1,0
2026-08-30,Cloud Engineer,Contract,Remote,Cybersecurity,Dubai,Turner-Cameron,Medium,36.0,1,1,412,0,41565.0,0,0,0,427,3,20,93,41,0,11.7,Corporate,0,17.3,1,30,13,40.7,34.9,0
2026-08-30,AI Research Intern,Full-Time,Remote,Cybersecurity,New York,"King, Christian and Hutchinson",Enterprise,13.0,1,1,169,1,13700.0,0,0,0,1401,5,21,39,21,0,0.3,Corporate,0,18.2,1,46,8,80.6,29.1,0
2026-08-29,UI/UX Designer,Part-Time,Hybrid,EdTech,San Francisco,Brewer Ltd,Small,18.0,0,1,220,1,37067.0,0,0,0,2638,2,43,15,25,0,10.0,Corporate,0,8.9,1,57,34,37.3,55.9,1
2026-08-29,UI/UX Designer,Full-Time,Remote,EdTech,London,Reynolds LLC,Startup,16.0,1,1,166,1,49824.0,0,0,0,2293,6,40,2,49,0,6.7,Free,1,25.0,1,27,47,32.2,45.0,0
2026-08-29,UI/UX Designer,Contract,Hybrid,E-Commerce,San Francisco,Craig-Hess,Small,24.0,0,0,289,1,46796.0,0,0,0,2798,3,69,68,22,0,4.2,Corporate,0,19.2,1,9,11,48.5,51.8,1
